summary_data,69.1086429329,2.69731737443e-11,64.1792797511,1526340600,63.4441296296,1533600000,73.6405555556,0.00446262551134,None,119.058341288,63.8178375914,1533598200,63.9688218273,2688.0,1344.0,63.7583639035,47.1601130868,1800,63.4442601366,0.210457923779
x_data_observed,1526340600000,1800000,area,Observed
Observed,2018-05-14 20:30:00,63.4441296296,400.0,500.0
Observed,2018-05-14 21:00:00,63.4441296296,400.0,500.0
Observed,2018-05-14 21:30:00,63.4441296296,400.0,500.0
Observed,2018-05-14 22:00:00,63.4441296296,400.0,500.0
Observed,2018-05-14 22:30:00,63.4441296296,400.0,500.0
Observed,2018-05-14 23:00:00,63.4441296296,400.0,500.0
Observed,2018-05-14 23:30:00,63.4441296296,400.0,500.0
Observed,2018-05-15 00:00:00,63.4441296296,400.0,500.0
Observed,2018-05-15 00:30:00,63.4441296296,400.0,500.0
Observed,2018-05-15 01:00:00,63.4441296296,400.0,500.0
Observed,2018-05-15 01:30:00,63.4441296296,400.0,500.0
Observed,2018-05-15 02:00:00,63.4441296296,400.0,500.0
Observed,2018-05-15 02:30:00,63.4441296296,400.0,500.0
Observed,2018-05-15 03:00:00,63.4441296296,400.0,500.0
Observed,2018-05-15 03:30:00,63.4441296296,400.0,500.0
Observed,2018-05-15 04:00:00,63.4441296296,400.0,500.0
Observed,2018-05-15 04:30:00,63.4441296296,400.0,500.0
Observed,2018-05-15 05:00:00,63.4441296296,400.0,500.0
Observed,2018-05-15 05:30:00,63.4441296296,400.0,500.0
Observed,2018-05-15 06:00:00,63.4441296296,400.0,500.0
Observed,2018-05-15 06:30:00,63.4441296296,400.0,500.0
Observed,2018-05-15 07:00:00,63.4441296296,400.0,500.0
Observed,2018-05-15 07:30:00,63.4441296296,400.0,500.0
Observed,2018-05-15 08:00:00,63.4441296296,400.0,500.0
Observed,2018-05-15 08:30:00,63.4441296296,400.0,500.0
Observed,2018-05-15 09:00:00,63.4441296296,400.0,500.0
Observed,2018-05-15 09:30:00,63.4441296296,400.0,500.0
Observed,2018-05-15 10:00:00,63.4441296296,400.0,500.0
Observed,2018-05-15 10:30:00,63.4441296296,400.0,500.0
Observed,2018-05-15 11:00:00,63.4441296296,400.0,500.0
Observed,2018-05-15 11:30:00,63.4441296296,400.0,500.0
Observed,2018-05-15 12:00:00,63.4441296296,400.0,500.0
Observed,2018-05-15 12:30:00,63.4441296296,400.0,500.0
Observed,2018-05-15 13:00:00,63.4441296296,400.0,500.0
Observed,2018-05-15 13:30:00,63.4441296296,400.0,500.0
Observed,2018-05-15 14:00:00,63.4441296296,400.0,500.0
Observed,2018-05-15 14:30:00,63.4441296296,400.0,500.0
Observed,2018-05-15 15:00:00,63.4441296296,400.0,500.0
Observed,2018-05-15 15:30:00,63.4441296296,400.0,500.0
Observed,2018-05-15 16:00:00,63.4441296296,400.0,500.0
Observed,2018-05-15 16:30:00,63.4441296296,400.0,500.0
Observed,2018-05-15 17:00:00,63.4441296296,400.0,500.0
Observed,2018-05-15 17:30:00,63.4441296296,400.0,500.0
Observed,2018-05-15 18:00:00,63.4441296296,400.0,500.0
Observed,2018-05-15 18:30:00,63.4441296296,400.0,500.0
Observed,2018-05-15 19:00:00,63.4441296296,400.0,500.0
Observed,2018-05-15 19:30:00,63.4441296296,400.0,500.0
Observed,2018-05-15 20:00:00,63.4441296296,400.0,500.0
Observed,2018-05-15 20:30:00,63.4441296296,400.0,500.0
Observed,2018-05-15 21:00:00,63.4441296296,400.0,500.0
Observed,2018-05-15 21:30:00,63.4441296296,400.0,500.0
Observed,2018-05-15 22:00:00,63.4441296296,400.0,500.0
Observed,2018-05-15 22:30:00,63.4441296296,400.0,500.0
Observed,2018-05-15 23:00:00,63.4441296296,400.0,500.0
Observed,2018-05-15 23:30:00,63.4441296296,400.0,500.0
Observed,2018-05-16 00:00:00,63.4441296296,400.0,500.0
Observed,2018-05-16 00:30:00,63.4441296296,400.0,500.0
Observed,2018-05-16 01:00:00,63.4441296296,400.0,500.0
Observed,2018-05-16 01:30:00,63.4441296296,400.0,500.0
Observed,2018-05-16 02:00:00,63.4441296296,400.0,500.0
Observed,2018-05-16 02:30:00,63.4441296296,400.0,500.0
Observed,2018-05-16 03:00:00,63.4441296296,400.0,500.0
Observed,2018-05-16 03:30:00,63.4441296296,400.0,500.0
Observed,2018-05-16 04:00:00,63.4441296296,400.0,500.0
Observed,2018-05-16 04:30:00,63.4441296296,400.0,500.0
Observed,2018-05-16 05:00:00,63.4441296296,400.0,500.0
Observed,2018-05-16 05:30:00,63.4441296296,400.0,500.0
Observed,2018-05-16 06:00:00,63.4441296296,400.0,500.0
Observed,2018-05-16 06:30:00,63.4441296296,400.0,500.0
Observed,2018-05-16 07:00:00,63.4441296296,400.0,500.0
Observed,2018-05-16 07:30:00,63.4441296296,400.0,500.0
Observed,2018-05-16 08:00:00,63.4441296296,400.0,500.0
Observed,2018-05-16 08:30:00,63.4441296296,400.0,500.0
Observed,2018-05-16 09:00:00,63.4441296296,400.0,500.0
Observed,2018-05-16 09:30:00,63.4441296296,400.0,500.0
Observed,2018-05-16 10:00:00,63.4441296296,400.0,500.0
Observed,2018-05-16 10:30:00,63.4441296296,400.0,500.0
Observed,2018-05-16 11:00:00,63.4441296296,400.0,500.0
Observed,2018-05-16 11:30:00,63.4441296296,400.0,500.0
Observed,2018-05-16 12:00:00,63.4441296296,400.0,500.0
Observed,2018-05-16 12:30:00,63.4441296296,400.0,500.0
Observed,2018-05-16 13:00:00,63.4441296296,400.0,500.0
Observed,2018-05-16 13:30:00,63.4441296296,400.0,500.0
Observed,2018-05-16 14:00:00,63.4441296296,400.0,500.0
Observed,2018-05-16 14:30:00,63.4441296296,400.0,500.0
Observed,2018-05-16 15:00:00,63.4441296296,400.0,500.0
Observed,2018-05-16 15:30:00,63.4441296296,400.0,500.0
Observed,2018-05-16 16:00:00,63.4441296296,400.0,500.0
Observed,2018-05-16 16:30:00,63.4441296296,400.0,500.0
Observed,2018-05-16 17:00:00,63.4441296296,400.0,500.0
Observed,2018-05-16 17:30:00,63.4441296296,400.0,500.0
Observed,2018-05-16 18:00:00,63.4441296296,400.0,500.0
Observed,2018-05-16 18:30:00,63.4441296296,400.0,500.0
Observed,2018-05-16 19:00:00,63.4441296296,400.0,500.0
Observed,2018-05-16 19:30:00,63.4441296296,400.0,500.0
Observed,2018-05-16 20:00:00,63.4441296296,400.0,500.0
