summary_data,0.0200774632698,8.88391569177e-15,0.0164533184012,1526340600,0.0162707550833,1533600000,0.0238753,0.00446262551134,s,8.59642490611e-05,0.0162731698593,1533598200,0.0162744867837,2688.0,1344.0,0.0160956551662,0.0400731849554,1800,0.0162707980673,0.000178831617503
x_data_observed,1526340600000,1800000,area,Observed
Observed,2018-05-14 20:30:00,0.0162707550833,0,0
Observed,2018-05-14 21:00:00,0.0162707550833,0,0
Observed,2018-05-14 21:30:00,0.0162707550833,0,0
Observed,2018-05-14 22:00:00,0.0162707550833,0,0
Observed,2018-05-14 22:30:00,0.0162707550833,0,0
Observed,2018-05-14 23:00:00,0.0162707550833,0,0
Observed,2018-05-14 23:30:00,0.0162707550833,0,0
Observed,2018-05-15 00:00:00,0.0162707550833,0,0
Observed,2018-05-15 00:30:00,0.0162707550833,0,0
Observed,2018-05-15 01:00:00,0.0162707550833,0,0
Observed,2018-05-15 01:30:00,0.0162707550833,0,0
Observed,2018-05-15 02:00:00,0.0162707550833,0,0
Observed,2018-05-15 02:30:00,0.0162707550833,0,0
Observed,2018-05-15 03:00:00,0.0162707550833,0,0
Observed,2018-05-15 03:30:00,0.0162707550833,0,0
Observed,2018-05-15 04:00:00,0.0162707550833,0,0
Observed,2018-05-15 04:30:00,0.0162707550833,0,0
Observed,2018-05-15 05:00:00,0.0162707550833,0,0
Observed,2018-05-15 05:30:00,0.0162707550833,0,0
Observed,2018-05-15 06:00:00,0.0162707550833,0,0
Observed,2018-05-15 06:30:00,0.0162707550833,0,0
Observed,2018-05-15 07:00:00,0.0162707550833,0,0
Observed,2018-05-15 07:30:00,0.0162707550833,0,0
Observed,2018-05-15 08:00:00,0.0162707550833,0,0
Observed,2018-05-15 08:30:00,0.0162707550833,0,0
Observed,2018-05-15 09:00:00,0.0162707550833,0,0
Observed,2018-05-15 09:30:00,0.0162707550833,0,0
Observed,2018-05-15 10:00:00,0.0162707550833,0,0
Observed,2018-05-15 10:30:00,0.0162707550833,0,0
Observed,2018-05-15 11:00:00,0.0162707550833,0,0
Observed,2018-05-15 11:30:00,0.0162707550833,0,0
Observed,2018-05-15 12:00:00,0.0162707550833,0,0
Observed,2018-05-15 12:30:00,0.0162707550833,0,0
Observed,2018-05-15 13:00:00,0.0162707550833,0,0
Observed,2018-05-15 13:30:00,0.0162707550833,0,0
Observed,2018-05-15 14:00:00,0.0162707550833,0,0
Observed,2018-05-15 14:30:00,0.0162707550833,0,0
Observed,2018-05-15 15:00:00,0.0162707550833,0,0
Observed,2018-05-15 15:30:00,0.0162707550833,0,0
Observed,2018-05-15 16:00:00,0.0162707550833,0,0
Observed,2018-05-15 16:30:00,0.0162707550833,0,0
Observed,2018-05-15 17:00:00,0.0162707550833,0,0
Observed,2018-05-15 17:30:00,0.0162707550833,0,0
Observed,2018-05-15 18:00:00,0.0162707550833,0,0
Observed,2018-05-15 18:30:00,0.0162707550833,0,0
Observed,2018-05-15 19:00:00,0.0162707550833,0,0
Observed,2018-05-15 19:30:00,0.0162707550833,0,0
Observed,2018-05-15 20:00:00,0.0162707550833,0,0
Observed,2018-05-15 20:30:00,0.0162707550833,0,0
Observed,2018-05-15 21:00:00,0.0162707550833,0,0
Observed,2018-05-15 21:30:00,0.0162707550833,0,0
Observed,2018-05-15 22:00:00,0.0162707550833,0,0
Observed,2018-05-15 22:30:00,0.0162707550833,0,0
Observed,2018-05-15 23:00:00,0.0162707550833,0,0
Observed,2018-05-15 23:30:00,0.0162707550833,0,0
Observed,2018-05-16 00:00:00,0.0162707550833,0,0
Observed,2018-05-16 00:30:00,0.0162707550833,0,0
Observed,2018-05-16 01:00:00,0.0162707550833,0,0
Observed,2018-05-16 01:30:00,0.0162707550833,0,0
Observed,2018-05-16 02:00:00,0.0162707550833,0,0
Observed,2018-05-16 02:30:00,0.0162707550833,0,0
Observed,2018-05-16 03:00:00,0.0162707550833,0,0
Observed,2018-05-16 03:30:00,0.0162707550833,0,0
Observed,2018-05-16 04:00:00,0.0162707550833,0,0
Observed,2018-05-16 04:30:00,0.0162707550833,0,0
Observed,2018-05-16 05:00:00,0.0162707550833,0,0
Observed,2018-05-16 05:30:00,0.0162707550833,0,0
Observed,2018-05-16 06:00:00,0.0162707550833,0,0
Observed,2018-05-16 06:30:00,0.0162707550833,0,0
Observed,2018-05-16 07:00:00,0.0162707550833,0,0
Observed,2018-05-16 07:30:00,0.0162707550833,0,0
Observed,2018-05-16 08:00:00,0.0162707550833,0,0
Observed,2018-05-16 08:30:00,0.0162707550833,0,0
Observed,2018-05-16 09:00:00,0.0162707550833,0,0
Observed,2018-05-16 09:30:00,0.0162707550833,0,0
Observed,2018-05-16 10:00:00,0.0162707550833,0,0
Observed,2018-05-16 10:30:00,0.0162707550833,0,0
Observed,2018-05-16 11:00:00,0.0162707550833,0,0
Observed,2018-05-16 11:30:00,0.0162707550833,0,0
Observed,2018-05-16 12:00:00,0.0162707550833,0,0
Observed,2018-05-16 12:30:00,0.0162707550833,0,0
Observed,2018-05-16 13:00:00,0.0162707550833,0,0
Observed,2018-05-16 13:30:00,0.0162707550833,0,0
Observed,2018-05-16 14:00:00,0.0162707550833,0,0
Observed,2018-05-16 14:30:00,0.0162707550833,0,0
Observed,2018-05-16 15:00:00,0.0162707550833,0,0
Observed,2018-05-16 15:30:00,0.0162707550833,0,0
Observed,2018-05-16 16:00:00,0.0162707550833,0,0
Observed,2018-05-16 16:30:00,0.0162707550833,0,0
Observed,2018-05-16 17:00:00,0.0162707550833,0,0
Observed,2018-05-16 17:30:00,0.0162707550833,0,0
Observed,2018-05-16 18:00:00,0.0162707550833,0,0
Observed,2018-05-16 18:30:00,0.0162707550833,0,0
Observed,2018-05-16 19:00:00,0.0162707550833,0,0
Observed,2018-05-16 19:30:00,0.0162707550833,0,0
Observed,2018-05-16 20:00:00,0.0162707550833,0,0
Observed,2018-05-16 20:30:00,0.0162707550833,0,0
Observed,2018-05-16 21:00:00,0.0162707550833,0,0
Observed,2018-05-16 21:30:00,0.0162707550833,0,0
Observed,2018-05-16 22:00:00,0.0162707550833,0,0
Observed,2018-05-16 22:30:00,0.0162707550833,0,0
Observed,2018-05-16 23:00:00,0.0162707550833,0,0
Observed,2018-05-16 23:30:00,0.0162707550833,0,0
Observed,2018-05-17 00:00:00,0.0162707550833,0,0
Observed,2018-05-17 00:30:00,0.0162707550833,0,0
Observed,2018-05-17 01:00:00,0.0162707550833,0,0
Observed,2018-05-17 01:30:00,0.0162707550833,0,0
Observed,2018-05-17 02:00:00,0.0162707550833,0,0
Observed,2018-05-17 02:30:00,0.0162707550833,0,0
Observed,2018-05-17 03:00:00,0.0162707550833,0,0
Observed,2018-05-17 03:30:00,0.0162707550833,0,0
Observed,2018-05-17 04:00:00,0.0162707550833,0,0
Observed,2018-05-17 04:30:00,0.0162707550833,0,0
Observed,2018-05-17 05:00:00,0.0162707550833,0,0
Observed,2018-05-17 05:30:00,0.0162707550833,0,0
Observed,2018-05-17 06:00:00,0.0162707550833,0,0
Observed,2018-05-17 06:30:00,0.0162707550833,0,0
Observed,2018-05-17 07:00:00,0.0162707550833,0,0
Observed,2018-05-17 07:30:00,0.0162707550833,0,0
Observed,2018-05-17 08:00:00,0.0162707550833,0,0
Observed,2018-05-17 08:30:00,0.0162707550833,0,0
Observed,2018-05-17 09:00:00,0.0162707550833,0,0
Observed,2018-05-17 09:30:00,0.0162707550833,0,0
Observed,2018-05-17 10:00:00,0.0162707550833,0,0
Observed,2018-05-17 10:30:00,0.0162707550833,0,0
Observed,2018-05-17 11:00:00,0.0162707550833,0,0
Observed,2018-05-17 11:30:00,0.0162707550833,0,0
Observed,2018-05-17 12:00:00,0.0162707550833,0,0
Observed,2018-05-17 12:30:00,0.0162707550833,0,0
Observed,2018-05-17 13:00:00,0.0162707550833,0,0
Observed,2018-05-17 13:30:00,0.0162707550833,0,0
Observed,2018-05-17 14:00:00,0.0162707550833,0,0
Observed,2018-05-17 14:30:00,0.0162707550833,0,0
Observed,2018-05-17 15:00:00,0.0162707550833,0,0
Observed,2018-05-17 15:30:00,0.0162707550833,0,0
Observed,2018-05-17 16:00:00,0.0162707550833,0,0
Observed,2018-05-17 16:30:00,0.0162707550833,0,0
Observed,2018-05-17 17:00:00,0.0162707550833,0,0
Observed,2018-05-17 17:30:00,0.0162707550833,0,0
Observed,2018-05-17 18:00:00,0.0162707550833,0,0
Observed,2018-05-17 18:30:00,0.0162707550833,0,0
Observed,2018-05-17 19:00:00,0.0162707550833,0,0
Observed,2018-05-17 19:30:00,0.0162707550833,0,0
Observed,2018-05-17 20:00:00,0.0162707550833,0,0
Observed,2018-05-17 20:30:00,0.0162707550833,0,0
Observed,2018-05-17 21:00:00,0.0162707550833,0,0
Observed,2018-05-17 21:30:00,0.0162707550833,0,0
Observed,2018-05-17 22:00:00,0.0162707550833,0,0
Observed,2018-05-17 22:30:00,0.0162707550833,0,0
Observed,2018-05-17 23:00:00,0.0162707550833,0,0
Observed,2018-05-17 23:30:00,0.0162707550833,0,0
Observed,2018-05-18 00:00:00,0.0162707550833,0,0
Observed,2018-05-18 00:30:00,0.0162707550833,0,0
Observed,2018-05-18 01:00:00,0.0162707550833,0,0
Observed,2018-05-18 01:30:00,0.0162707550833,0,0
Observed,2018-05-18 02:00:00,0.0162707550833,0,0
Observed,2018-05-18 02:30:00,0.0162707550833,0,0
Observed,2018-05-18 03:00:00,0.0162707550833,0,0
Observed,2018-05-18 03:30:00,0.0162707550833,0,0
Observed,2018-05-18 04:00:00,0.0162707550833,0,0
Observed,2018-05-18 04:30:00,0.0162707550833,0,0
Observed,2018-05-18 05:00:00,0.0162707550833,0,0
Observed,2018-05-18 05:30:00,0.0162707550833,0,0
Observed,2018-05-18 06:00:00,0.0162707550833,0,0
Observed,2018-05-18 06:30:00,0.0162707550833,0,0
Observed,2018-05-18 07:00:00,0.0162707550833,0,0
Observed,2018-05-18 07:30:00,0.0162707550833,0,0
Observed,2018-05-18 08:00:00,0.0162707550833,0,0
Observed,2018-05-18 08:30:00,0.0162707550833,0,0
Observed,2018-05-18 09:00:00,0.0162707550833,0,0
Observed,2018-05-18 09:30:00,0.0162707550833,0,0
Observed,2018-05-18 10:00:00,0.0162707550833,0,0
Observed,2018-05-18 10:30:00,0.0162707550833,0,0
Observed,2018-05-18 11:00:00,0.0162707550833,0,0
Observed,2018-05-18 11:30:00,0.0162707550833,0,0
Observed,2018-05-18 12:00:00,0.0162707550833,0,0
Observed,2018-05-18 12:30:00,0.0162707550833,0,0
Observed,2018-05-18 13:00:00,0.0162707550833,0,0
Observed,2018-05-18 13:30:00,0.0162707550833,0,0
Observed,2018-05-18 14:00:00,0.0162707550833,0,0
Observed,2018-05-18 14:30:00,0.0162707550833,0,0
Observed,2018-05-18 15:00:00,0.0162707550833,0,0
Observed,2018-05-18 15:30:00,0.0162707550833,0,0
Observed,2018-05-18 16:00:00,0.0162707550833,0,0
Observed,2018-05-18 16:30:00,0.0162707550833,0,0
Observed,2018-05-18 17:00:00,0.0162707550833,0,0
Observed,2018-05-18 17:30:00,0.0162707550833,0,0
Observed,2018-05-18 18:00:00,0.0162707550833,0,0
Observed,2018-05-18 18:30:00,0.0162707550833,0,0
Observed,2018-05-18 19:00:00,0.0162707550833,0,0
Observed,2018-05-18 19:30:00,0.0162707550833,0,0
Observed,2018-05-18 20:00:00,0.0162707550833,0,0
Observed,2018-05-18 20:30:00,0.0162707550833,0,0
Observed,2018-05-18 21:00:00,0.0162707550833,0,0
Observed,2018-05-18 21:30:00,0.0162707550833,0,0
Observed,2018-05-18 22:00:00,0.0162707550833,0,0
Observed,2018-05-18 22:30:00,0.0162707550833,0,0
Observed,2018-05-18 23:00:00,0.0162707550833,0,0
Observed,2018-05-18 23:30:00,0.0162707550833,0,0
Observed,2018-05-19 00:00:00,0.0162707550833,0,0
Observed,2018-05-19 00:30:00,0.0162707550833,0,0
Observed,2018-05-19 01:00:00,0.0162707550833,0,0
Observed,2018-05-19 01:30:00,0.0162707550833,0,0
Observed,2018-05-19 02:00:00,0.0162707550833,0,0
Observed,2018-05-19 02:30:00,0.0162707550833,0,0
Observed,2018-05-19 03:00:00,0.0162707550833,0,0
Observed,2018-05-19 03:30:00,0.0162707550833,0,0
Observed,2018-05-19 04:00:00,0.0162707550833,0,0
